id,parents,labels
DESC68292,DESC68608,Vérisme
DESC68167,,Thématique
DESC68185,DESC68167,Amour
DESC68189,DESC68185,Amour contrarié
DESC68186,DESC68185,Amour courtois
DESC146791,DESC68167,Animal
DESC146792,DESC146791,Ane
DESC1090898,DESC146791,Animal fantastique
DESC146796,DESC1090898,Dragon
DESC1085944,DESC1090898,Monstre
DESC141556,DESC146791,Baleine
DESC1085946,DESC146791,Cerf
DESC758998,DESC146791,Chat
DESC1085933,DESC146791,Cheval
DESC146794,DESC146791,Chèvre
DESC146795,DESC146791,Coquillage
DESC1037184,DESC146791,Crocodile
DESC1090913,DESC146791,Dauphin
DESC1092959,DESC146791,Escargot
DESC143255,DESC146791,Insecte
DESC143254,DESC143255,Capricorne
DESC1081648,DESC143255,Papillon
DESC155452,DESC143255,Termite
DESC155453,DESC143255,Vrillette
DESC1096511,DESC146791,Loup
DESC1085944,DESC146791,Monstre
DESC146010,DESC146791,Oiseau
DESC1092336,DESC146010,Chouette
DESC141428,DESC146010,Coq
DESC1103534,DESC146010,Rossignol
DESC1085934,DESC146791,Poisson
DESC1090917,DESC146791,Renard
DESC1085931,DESC146791,Sanglier
DESC138309,DESC146791,Serpent (animal)
DESC143807,DESC146791,Singe
DESC145843,DESC146791,Tortue
DESC68197,DESC68167,Astre
DESC68200,DESC68197,Lune
DESC68199,DESC68197,Soleil
DESC1067509,DESC68167,Colonisation
DESC68168,DESC68167,Eau
DESC1065798,DESC68167,Epopée
DESC1087788,DESC68167,Erotisme
DESC831285,DESC68167,Exil
DESC1050707,DESC68167,Fantastique
DESC878240,DESC68167,Faust
DESC151304,DESC68167,Fête
DESC152335,DESC151304,Bal
DESC68177,DESC151304,Carnaval
DESC154545,DESC151304,Cérémonie
DESC154546,DESC154545,Anniversaire
DESC139848,DESC154545,Commémoration
DESC145479,DESC154545,Mariage
DESC68315,DESC68167,Guerre
DESC1050709,DESC68315,Guerre mondiale (1914-1918)
DESC1050708,DESC68315,Guerre mondiale (1939-1945)
DESC1063169,DESC1050708,Spoliation des oeuvres d'art
DESC68028,DESC68167,Humour
DESC68530,DESC68167,Mer
DESC68161,DESC68167,Musique de circonstance
DESC68177,DESC68161,Carnaval
DESC68169,DESC68161,Chasse
DESC151304,DESC68161,Fête
DESC152335,DESC151304,Bal
DESC68177,DESC151304,Carnaval
DESC154545,DESC151304,Cérémonie
DESC154546,DESC154545,Anniversaire
DESC139848,DESC154545,Commémoration
DESC145479,DESC154545,Mariage
DESC145479,DESC68161,Mariage
DESC68164,DESC68161,Mort
DESC68116,DESC68161,Musique de cirque
DESC67989,DESC68161,Noël
DESC68723,DESC68167,Mythologie
DESC1092382,DESC68723,Mythologie grecque et romaine
DESC1092393,DESC1092382,Apollon
DESC1137086,DESC1092382,Dionysos
DESC67429,DESC1092382,Orphée
DESC1092383,DESC68723,Mythologie hindoue
DESC1092399,DESC1092383,Shiva
DESC68181,DESC68167,Nature
DESC1114249,DESC68181,Arbre
DESC68183,DESC68181,Feu
DESC1114299,DESC68181,Feuille
DESC155569,DESC68181,Fleur
DESC1103542,DESC155569,Lis
DESC1092456,DESC155569,Tulipe
DESC68184,DESC68181,Forêt
DESC1098303,DESC68181,Fruit
DESC67811,DESC68181,Paysage sonore
DESC1000165,DESC68167,Nuit
DESC67429,DESC68167,Orphée
DESC1131872,DESC68167,Peur
DESC68314,DESC68167,Rêve
DESC68204,DESC68167,Saison
DESC1111797,DESC68167,Science-fiction
CYBERPUNK,DESC1111797,Cyber punk
DESC68224,DESC68167,Ville
DESCIDThesaurus,,TitleThesaurus
DESC67228,DESCIDThesaurus,Société
DESC583819,DESC67228,Administration
DESC67857,DESC583819,Organisation administrative territoriale
DESC67479,DESC67228,Art et société
DESC154419,DESC67228,Commerce
DESC154438,DESC154419,Douane
DESC67161,DESC67228,Culture
DESC68000,DESC67161,Culture musicale
DESC582730,DESC67161,Culture populaire
DESC68425,DESC67161,Culture urbaine
DESC68055,DESC67161,Identité culturelle
DESC934289,DESC67161,Interculturalité
DESC1067501,DESC67161,Patrimoine culturel immatériel
DESC960046,DESC67228,Environnement
DESC148558,DESC67228,Esclavage
DESC1036353,DESC67228,Hôpital
DESC154555,DESC67228,Humain
DESC68779,DESC154555,Adolescent
DESC67244,DESC154555,Adulte
DESC67154,DESC154555,Corps
DESC151315,DESC154555,Dent
DESC154556,DESC154555,Enfant
DESC67541,DESC154556,Nourrisson
DESC805180,DESC154555,Esclave
DESC154557,DESC154555,Femme
DESC151296,DESC154555,Gaucher
DESC142605,DESC154555,Handicapé
DESC154558,DESC154555,Homme
DESC68458,DESC154555,Jeune
DESC1032721,DESC154555,Langue
DESC147264,DESC154555,Lèvre
DESC146897,DESC154555,Main
DESC154559,DESC154555,Non-voyant
DESC145558,DESC154555,Oreille
DESC581988,DESC154555,Personne âgée
DESC974736,DESC154555,Poignet
DESC814639,DESC67228,Immigration
DESC831286,DESC814639,Diaspora
DESC67199,DESC67228,Institution
DESC68220,DESC67199,Collectivité locale
DESC68221,DESC67199,Collectivité territoriale
DESC67328,DESC68221,Commune
DESC67327,DESC68221,Département
DESC67163,DESC68221,Région
DESC68224,DESC68221,Ville
DESC581882,DESC67199,Etablissement public
DESC68760,DESC67199,Etat
DESC68260,DESC68760,Ministère de la culture
DESC67466,DESC67199,Institution culturelle
DESC68456,DESC67466,Association culturelle
DESC148801,DESC67466,Cité de la musique - Philharmonie de Paris
DESC582677,DESC67466,DRAC
DESC68468,DESC67466,Education populaire
DESC574662,DESC67466,Manifestation culturelle
DESC67241,DESC574662,Festival
DESC67584,DESC67241,Festival d'Automne
DESC67959,DESC67241,Festival de musique
DESC777922,DESC574662,Forum
DESC880948,DESC574662,Journée professionnelle
DESC67827,DESC67199,Organisation internationale
DESC68413,DESC67827,Union européenne
DESC68478,DESC68413,Programme européen
DESC148941,DESC67228,Légende
DESC878240,DESC148941,Faust
DESC138578,DESC67228,Politique
DESC153359,DESC138578,Communisme
DESC67149,DESC67228,Politique culturelle
DESC68445,DESC67149,Action artistique
DESC67814,DESC67149,Action culturelle
DESC68447,DESC67149,Administration de la culture
DESC68448,DESC67149,Aménagement du territoire
DESC67339,DESC67149,Décentralisation
DESC68449,DESC67149,Démocratisation culturelle
DESC68326,DESC67149,Développement culturel
DESC574636,DESC67149,Développement local
DESC1010571,DESC67149,Education artistique et culturelle
DESC68454,DESC67149,Equipement culturel
DESC68215,DESC68454,Equipement scénique
DESC68325,DESC68454,Lieu de diffusion
DESC67306,DESC68325,Cabaret
DESC581721,DESC68454,Pôle de musiques actuelles
DESC67186,DESC67149,Francophonie
DESC68051,DESC67149,Médiation
DESC68501,DESC68051,Animation socio-culturelle
DESC68704,DESC68051,Médiation culturelle
DESC67418,DESC67149,Patrimoine
DESC148420,DESC67418,Meuble
DESC148330,DESC148420,Pupitre
DESC148421,DESC148330,Lutrin
DESC154512,DESC148420,Retable
DESC1133758,DESC148420,Table
DESC148332,DESC148420,Tabouret
DESC154510,DESC67418,Monument
DESC139398,DESC67418,Patrimoine classé
DESC1067501,DESC67418,Patrimoine culturel immatériel
DESC67275,DESC67418,Patrimoine musical
DESC68472,DESC67149,Politique de diffusion
DESC67832,DESC67149,Politique publique
DESC68473,DESC67149,Projet culturel
DESC67821,DESC67149,Relation internationale
DESC68474,DESC67149,Réseau culturel
DESC68752,DESC67228,Pratique culturelle
DESC67226,DESC68752,Pratique artistique
DESC67198,DESC67226,Création
DESC67961,DESC67198,Atelier de création
DESC68773,DESC67198,Créativité
DESC67178,DESC67198,Ecriture
DESC67619,DESC67226,Pratique amateur
DESC68755,DESC67619,Amateur
DESC68707,DESC67226,Pratique musicale
DESC68600,DESC68707,Accompagnement
DESC67623,DESC68707,Chant
DESC67941,DESC67623,Art lyrique
DESC67938,DESC67941,Bel canto
DESC68891,DESC67623,Chant choral
DESC67638,DESC68891,Choeur
DESC68649,DESC67638,Choeur a capella
DESC67281,DESC68891,Ensemble vocal
DESC67523,DESC68891,Maîtrise (Choeur)
DESC145974,DESC68891,Orphéon (choeur)
DESC67224,DESC67623,Chant diphonique
DESC1131752,DESC67224,Khöömii
DESC68867,DESC67623,Chant grégorien
DESC67964,DESC67623,Chant sacré
DESC154306,DESC67623,Iodle
DESC68617,DESC67623,Mélodie
DESC68629,DESC68617,Cycle de mélodies
DESC67782,DESC68617,Mélodie française
DESC67467,DESC68617,Romance
DESC68351,DESC67623,Negro spiritual
DESC67817,DESC67623,Technique vocale
DESC67408,DESC67817,Diction
DESC68916,DESC67817,Respiration
DESC938030,DESC67817,Scat
DESC68011,DESC67817,Technique vocale contemporaine
DESC67164,DESC67817,Virtuosité
DESC67305,DESC67817,Vocalise
DESC68891,DESC68707,Chant choral
DESC67638,DESC68891,Choeur
DESC68649,DESC67638,Choeur a capella
DESC67281,DESC68891,Ensemble vocal
DESC67523,DESC68891,Maîtrise (Choeur)
DESC145974,DESC68891,Orphéon (choeur)
DESC137353,DESC68707,Continuo
DESC67245,DESC68707,Direction de choeur
DESC68869,DESC68707,Direction d'orchestre
DESC154330,DESC68707,Enregistrement
DESC832650,DESC154330,Baladeur
DESC138485,DESC154330,Bande magnétique
DESC146124,DESC154330,Cassette audio
DESC154331,DESC154330,Console de mixage
DESC136971,DESC154330,Disque compact
DESC68313,DESC136971,Disque compact pour enfants
DESC146126,DESC154330,Disque noir
DESC152859,DESC154330,Enregistrement sur instrument ancien
DESC584338,DESC154330,Enregistrement sur instrument du Musée de la musique (Paris)
DESC146139,DESC154330,Juke-box
DESC152293,DESC154330,Magnétophone
DESC153307,DESC154330,Microphone
DESC142301,DESC154330,Parcours sonore
DESC146145,DESC154330,Phonographe
DESC150787,DESC154330,Stéréophonie
DESC154332,DESC154330,Studio d'enregistrement
DESC67795,DESC68707,Ensemble instrumental
DESC68622,DESC67795,Basse continue
DESC68317,DESC67795,Duo
DESC68523,DESC68317,Duo à cordes
DESC145432,DESC67795,Octuor
DESC68320,DESC67795,Quatuor
DESC68827,DESC68320,Quatuor à cordes
DESC68323,DESC68320,Quatuor de saxophones
DESC68321,DESC67795,Quintette
DESC68359,DESC68321,Quintette à cordes
DESC933793,DESC68321,Quintette à vent
DESC68524,DESC67795,Septuor
DESC68322,DESC67795,Sextuor
DESC68318,DESC67795,Trio
DESC68319,DESC68318,Trio à cordes
DESC148269,DESC68707,Improvisation (Pratique musicale)
DESC1036356,DESC148269,Soundpainting
DESC154299,DESC68707,Kiosque
DESC68187,DESC68707,Musique d'ensemble
DESC68573,DESC68187,Piano 4 mains
DESC67140,DESC68707,Orchestre
DESC150211,DESC67140,Bagad
DESC142129,DESC67140,Cobla
DESC150212,DESC67140,Fanfare
DESC935209,DESC150212,Big band
DESC154343,DESC150212,Brass band
DESC148562,DESC67140,Kulintang
DESC68641,DESC67140,Orchestre à cordes
DESC974499,DESC67140,Orchestre à vent
DESC150212,DESC974499,Fanfare
DESC935209,DESC150212,Big band
DESC154343,DESC150212,Brass band
DESC67498,DESC974499,Orchestre d'harmonie
DESC67390,DESC67140,Orchestre de chambre
DESC67498,DESC67140,Orchestre d'harmonie
DESC931860,DESC67140,Orchestre symphonique
DESC68508,DESC67140,Steelband
DESC574612,DESC68707,Pratique vocale
DESC67559,DESC68707,Stage
DESC68129,DESC68707,Technique instrumentale
DESC67487,DESC68129,Etude
DESC67575,DESC67487,Etude de concert
DESC68916,DESC68129,Respiration
DESC67235,DESC68129,Trait d'orchestre
DESC67164,DESC68129,Virtuosité
DESC68771,DESC68752,Pratique collective
DESC764211,DESC67228,Prison
DESC68703,DESC67228,Public
DESC68488,DESC68703,Jeune public
DESC154575,DESC67228,Religion
DESC154576,DESC154575,Bible
DESC137719,DESC154575,Bouddhisme
DESC1095444,DESC137719,Bouddha
DESC136889,DESC154575,Candomblé
DESC153381,DESC154575,Christianisme
DESC787281,DESC153381,Catholicisme romain
DESC1040508,DESC153381,Copte
DESC1163769,DESC153381,Eglise catholique. Patriarcat maronite d'Antioche
DESC154579,DESC153381,Missel
DESC154675,DESC153381,Orthodoxie
DESC153380,DESC153381,Protestantisme
DESC1092385,DESC154575,Diable
DESC1092386,DESC154575,Dieu
DESC1092393,DESC1092386,Apollon
DESC1092399,DESC1092386,Shiva
DESC68038,DESC154575,Esotérisme
DESC154577,DESC154575,Hindouisme
DESC137690,DESC154575,Islam
DESC148833,DESC137690,Coran
DESC148546,DESC137690,Soufisme
DESC67321,DESC148546,Derviche
DESC154578,DESC154575,Judaïsme
DESC153680,DESC154575,Liturgie
DESC68723,DESC154575,Mythologie
DESC1092382,DESC68723,Mythologie grecque et romaine
DESC1092393,DESC1092382,Apollon
DESC1137086,DESC1092382,Dionysos
DESC67429,DESC1092382,Orphée
DESC1092383,DESC68723,Mythologie hindoue
DESC1092399,DESC1092383,Shiva
DESC1104869,DESC154575,Rastafarisme
DESC67253,DESC154575,Taoïsme
DESC1094303,DESC154575,Vaudou
DESC67233,DESC67228,Secteur public
DESC68763,DESC67228,Socio-économie
DESC68243,DESC68763,Socio-économie de la culture
DESC68756,DESC68763,Statistiques
DESC141554,DESC67228,Tourisme
DESC154276,DESC67228,Tradition
DESC154275,DESC154276,Folklore
DESC154619,DESC154276,Rite
DESC153261,DESC154619,Astrologie
DESC136889,DESC154619,Candomblé
DESC878521,DESC154619,Chamanisme
DESC151075,DESC154619,Transe
DESC68344,,Vie professionnelle
DESC574526,DESC68344,Aides
DESC68371,DESC574526,Aide à la création
DESC574490,DESC574526,Aide au projet
DESC68373,DESC574526,Bourse d'étude
DESC67824,DESC574526,Financement
DESC68374,DESC574526,Résidence d'artiste
DESC68375,DESC574526,Subvention
DESC68390,DESC68344,Emploi
DESC68391,DESC68390,Emploi culturel
DESC68409,DESC68344,Formation
DESC67264,DESC68409,Formation du danseur
DESC67513,DESC67264,Eveil à la danse
DESC68643,DESC67264,Formation musicale du danseur
DESC68709,DESC68409,Formation du musicien
DESC67375,DESC68709,Enseignement spécialisé
DESC67829,DESC67375,Conservatoire à rayonnement régional
DESC67866,DESC67829,CRR de Boulogne-Billancourt
DESC67386,DESC67375,Ecole de musique et de danse
DESC67400,DESC67386,Schéma directeur
DESC67853,DESC67386,Schéma d'orientation pédagogique
DESC67264,DESC67375,Formation du danseur
DESC67513,DESC67264,Eveil à la danse
DESC68643,DESC67264,Formation musicale du danseur
DESC67676,DESC67375,Formation musicale
DESC68706,DESC67676,Dictée musicale
DESC68556,DESC68706,Dictée d'accords
DESC68663,DESC68706,Dictée rythmique
DESC67337,DESC67676,Ecoute
DESC68547,DESC67676,Formation musicale assistée par ordinateur
DESC68778,DESC67676,Formation vocale
DESC67809,DESC68778,Intonation
DESC67677,DESC67676,Lecture (musique)
DESC67342,DESC67677,Déchiffrage
DESC67770,DESC67677,Intervalle
DESC67779,DESC67770,Micro intervalle
DESC67297,DESC67677,Lecture chantée
DESC68894,DESC67677,Lecture de notes
DESC67417,DESC67677,Lecture rythmique
DESC68839,DESC67677,Solmisation
DESC67688,DESC67676,Solfège
DESC68686,DESC68709,Eveil et initiation
DESC67180,DESC68709,Formation du chanteur
DESC67559,DESC68709,Stage
DESC67237,DESC68409,Formation professionnelle
DESC68392,DESC67237,Diplôme
DESC67886,DESC68392,Baccalauréat
DESC67885,DESC68392,CAPES
DESC68403,DESC68392,Diplôme d'Etat
DESC68911,DESC67237,Etablissement d'enseignement
DESC68636,DESC68911,Collège
DESC150368,DESC68911,Conservatoire
DESC67687,DESC68911,Ecole de musique
DESC67851,DESC67687,Direction d'école de musique
DESC68738,DESC68911,Ecole maternelle
DESC68817,DESC68911,Ecole primaire
DESC67673,DESC68911,Etablissement pré-scolaire
DESC67236,DESC67673,Crèche
DESC68405,DESC68911,Etablissement privé
DESC67546,DESC68911,Lycée
DESC154530,DESC68911,Université
DESC67558,DESC67237,Formation continue
DESC67636,DESC67237,Formation de formateur
DESC67693,DESC67237,Formation initiale
DESC67519,DESC67237,Stage de formation
DESC67529,DESC68409,Orientation professionnelle
DESC68394,DESC68344,Insertion sociale
DESC68395,DESC68394,Insertion professionnelle
DESC149841,DESC68344,Métier
DESC148447,DESC149841,Architecte
DESC148625,DESC149841,Artisan
DESC148604,DESC148625,Accordeur
DESC750887,DESC148625,Archetier
DESC145403,DESC148625,Ebéniste
DESC143066,DESC148625,Facteur
DESC153710,DESC143066,Luthier
DESC146242,DESC143066,Organier
DESC148628,DESC148625,Menuisier
DESC146879,DESC149841,Berger
DESC154480,DESC149841,Collectionneur
DESC153202,DESC149841,Conservateur
DESC67903,DESC149841,Critique de danse
DESC1119071,DESC149841,Critique jazz
DESC68870,DESC149841,Critique littéraire
DESC68754,DESC149841,Cursus professionnel
DESC68762,DESC68754,Carrière artistique
DESC582619,DESC149841,Editeur
DESC67826,DESC149841,Enseignant
DESC750453,DESC67826,Professeur de musique
DESC67850,DESC67826,Statut de l'enseignant
DESC1036347,DESC149841,Expert
DESC148655,DESC149841,Fondeur
DESC154700,DESC149841,Inventeur
DESC975585,DESC149841,Journaliste
DESC67364,DESC149841,Métier artistique
DESC831337,DESC67364,Agent artistique
DESC148459,DESC67364,Décorateur
DESC961803,DESC67364,Designer sonore
DESC143606,DESC67364,Dessinateur
DESC139165,DESC67364,Ecrivain
DESC143372,DESC67364,Graveur
DESC68862,DESC67364,Interprète
DESC752012,DESC68862,Griot
DESC68831,DESC67364,Métier de la danse
DESC138613,DESC68831,Chorégraphe
DESC68910,DESC68831,Compagnie de danse
DESC153717,DESC68831,Danseur
DESC68727,DESC67364,Métier de la musique
DESC68247,DESC68727,Acousticien
DESC153921,DESC68727,Chanteur
DESC67436,DESC68727,Chef de choeur
DESC153934,DESC68727,Chef d'orchestre
DESC149850,DESC68727,Compositeur
DESC149843,DESC68727,Copiste
DESC961803,DESC68727,Designer sonore
DESC832647,DESC68727,Disquaire
DESC68526,DESC68727,DJ
DESC820437,DESC68727,Ethnomusicologue
DESC68004,DESC68727,Ingénieur du son
DESC68368,DESC68727,Librettiste
DESC68883,DESC68727,Musicien
DESC148642,DESC68883,Altiste
DESC153733,DESC68883,Banjoiste
DESC151007,DESC68883,Bassiste
DESC151395,DESC68883,Bassoniste
DESC148550,DESC68883,Batteur
DESC148599,DESC68883,Clarinettiste
DESC144252,DESC68883,Claveciniste
DESC1009671,DESC68883,Contrebassiste
DESC153768,DESC68883,Cornettiste
DESC148600,DESC68883,Corniste
DESC148434,DESC68883,Flûtiste
DESC68249,DESC68883,Guitariste
DESC148874,DESC68883,Harmoniciste
DESC148408,DESC68883,Harpiste
DESC149646,DESC68883,Hautboiste
DESC145387,DESC68883,Homme-orchestre
DESC147236,DESC68883,Luthiste
DESC67707,DESC68883,Ménestrel
DESC141829,DESC68883,Ménétrier
DESC1036349,DESC68883,Musicien intervenant
DESC68255,DESC68883,Organiste
DESC68257,DESC68883,Percussionniste
DESC68251,DESC68883,Pianiste
DESC68358,DESC68883,Saxophoniste
DESC137015,DESC68883,Sonneur
DESC745882,DESC68883,Timbalier
DESC148530,DESC68883,Tromboniste
DESC148426,DESC68883,Trompettiste
DESC153946,DESC68883,Troubadour
DESC153947,DESC68883,Trouvère
DESC148515,DESC68883,Vibraphoniste
DESC153894,DESC68883,Vielleur
DESC148552,DESC68883,Violiste
DESC147223,DESC68883,Violoncelliste
DESC147227,DESC68883,Violoniste
DESC68238,DESC68727,Musicologue
DESC141233,DESC68727,Organologue
DESC154703,DESC68727,Parolier
DESC832646,DESC68727,Régisseur d'orchestre
DESC148629,DESC68727,Tourneur
DESC955058,DESC67364,Métier de la scène
DESC152586,DESC955058,Comédien
DESC149844,DESC955058,Dramaturge
DESC931741,DESC955058,Metteur en scène
DESC68540,DESC67364,Métier de l'audiovisuel
DESC68542,DESC68540,Animateur radio
DESC138637,DESC67364,Peintre
DESC143365,DESC67364,Photographe
DESC149848,DESC67364,Plasticien
DESC149849,DESC67364,Producteur
DESC154485,DESC67364,Réalisateur
DESC144925,DESC67364,Restaurateur
DESC150842,DESC67364,Sculpteur
DESC727388,DESC67364,Vernisseur
DESC68502,DESC149841,Métier de la culture
DESC67785,DESC149841,Pédagogue
DESC68233,DESC149841,Philosophe
DESC896755,DESC68344,Mobilité
DESC67529,DESC68344,Orientation professionnelle
DESC68776,,Voix
DESC67179,DESC68776,Voix chantée
DESC1047273,DESC67179,Alto (voix)
